symbol,date,open,close,high,low,volume,oi,timestamp
lifi,2012-12-03,102.53,98.49,103.42,98.2,360002.0,42921.0,1354492800
lifi,2012-12-04,97.78,97.93,99.04,96.81,693999.0,86108.0,1354579200
lifi,2012-12-05,98.07,99.41,100.46,97.92,767825.0,75601.0,1354665600
lifi,2012-12-06,99.56,98.96,99.93,98.59,505503.0,84925.0,1354752000
lifi,2012-12-07,98.74,99.41,100.08,98.52,453788.0,69853.0,1354838400
lifi,2012-12-10,99.41,99.78,100.38,99.41,317208.0,75832.0,1355097600
lifi,2012-12-11,99.7,96.57,99.85,96.05,815838.0,155114.0,1355184000
lifi,2012-12-12,96.28,97.02,97.54,95.83,881407.0,114518.0,1355270400
lifi,2012-12-13,96.87,96.28,97.99,95.76,997666.0,156341.0,1355356800
lifi,2012-12-14,96.13,97.42,98.22,95.83,968246.0,122821.0,1355443200
lifi,2012-12-17,97.65,99.18,99.77,97.65,1008714.0,118963.0,1355702400
lifi,2012-12-18,99.27,99.07,100.11,98.39,958573.0,124842.0,1355788800
lifi,2012-12-19,98.97,100.96,101.11,98.51,1404747.0,215474.0,1355875200
lifi,2012-12-20,100.77,100.92,101.37,100.3,1319509.0,203584.0,1355961600
lifi,2012-12-21,100.59,99.91,101.25,99.47,1000740.0,146830.0,1356048000
lifi,2012-12-24,100.13,100.88,101.27,99.99,683613.0,158769.0,1356307200
lifi,2012-12-25,100.91,101.45,102.25,100.48,871754.0,158498.0,1356393600
lifi,2012-12-26,101.46,101.53,101.71,100.94,546547.0,147089.0,1356480000
lifi,2012-12-27,102.06,101.65,102.78,101.45,537879.0,134121.0,1356566400
lifi,2012-12-28,101.96,101.66,102.76,100.86,706680.0,122001.0,1356652800
lifi,2012-12-31,101.99,103.17,103.38,101.77,336682.0,96998.0,1356912000
lifi,2013-01-04,103.49,107.48,107.48,103.15,607041.0,157337.0,1357257600
lifi,2013-01-07,108.47,108.81,110.49,107.98,874041.0,140834.0,1357516800
lifi,2013-01-08,108.29,109.76,110.68,107.6,1536411.0,194603.0,1357603200
lifi,2013-01-09,109.69,110.81,110.82,109.08,1136389.0,265255.0,1357689600
lifi,2013-01-10,111.01,109.91,111.46,109.36,1278671.0,228421.0,1357776000
lifi,2013-01-11,109.83,108.07,110.06,107.28,1037995.0,187999.0,1357862400
lifi,2013-01-14,107.91,112.74,112.74,107.91,1030454.0,296877.0,1358121600
lifi,2013-01-15,114.08,112.46,114.63,111.86,1627672.0,234718.0,1358208000
lifi,2013-01-16,112.85,113.29,114.34,109.75,2397133.0,314583.0,1358294400
lifi,2013-01-17,113.34,113.36,113.97,112.24,2276653.0,343547.0,1358380800
lifi,2013-01-18,114.66,113.35,115.19,112.59,2313719.0,312659.0,1358467200
lifi,2013-01-21,113.26,113.73,115.02,112.47,1915832.0,344919.0,1358726400
lifi,2013-01-22,114.33,113.45,115.09,112.39,2080374.0,317352.0,1358812800
lifi,2013-01-23,113.41,112.49,113.76,111.85,1528707.0,304400.0,1358899200
lifi,2013-01-24,112.38,111.53,113.28,110.47,1906211.0,283089.0,1358985600
lifi,2013-01-25,111.95,111.9,112.18,110.96,1390722.0,256982.0,1359072000
lifi,2013-01-28,112.62,114.44,114.85,112.36,1519249.0,334036.0,1359331200
lifi,2013-01-29,114.59,114.9,115.15,114.21,828481.0,330683.0,1359417600
lifi,2013-01-30,115.7,114.95,116.07,114.9,841134.0,321248.0,1359504000
lifi,2013-01-31,115.44,115.7,116.7,115.05,1553487.0,343061.0,1359590400
lifi,2013-02-01,115.54,116.31,116.45,115.29,890465.0,309835.0,1359676800
lifi,2013-02-04,117.02,119.29,120.42,116.74,1400593.0,335046.0,1359936000
lifi,2013-02-05,119.16,119.38,120.33,118.62,1058308.0,333302.0,1360022400
lifi,2013-02-06,119.74,118.95,120.54,118.54,1046366.0,329939.0,1360108800
lifi,2013-02-07,119.12,118.66,119.27,117.41,709366.0,282922.0,1360195200
lifi,2013-02-08,118.44,119.33,119.47,118.33,380733.0,253797.0,1360281600
lifi,2013-02-18,119.66,118.03,120.46,117.97,724574.0,305321.0,1361145600
lifi,2013-02-19,118.2,118.76,118.9,117.59,847602.0,337321.0,1361232000
lifi,2013-02-20,119.23,118.56,119.45,117.99,701177.0,357737.0,1361318400
lifi,2013-02-21,117.4,115.12,117.68,114.44,1240904.0,320614.0,1361404800
lifi,2013-02-22,115.27,114.93,116.08,113.92,1218098.0,325428.0,1361491200
lifi,2013-02-25,114.88,115.45,116.54,113.59,1196878.0,334352.0,1361750400
lifi,2013-02-26,114.85,113.93,115.96,113.66,1218671.0,356779.0,1361836800
lifi,2013-02-27,114.85,115.53,115.85,114.47,1090764.0,345472.0,1361923200
lifi,2013-02-28,116.2,117.26,117.61,116.03,817329.0,337134.0,1362009600
lifi,2013-03-01,117.11,116.31,117.18,114.97,947830.0,322433.0,1362096000
lifi,2013-03-04,115.77,112.83,116.24,111.72,1528564.0,355905.0,1362355200
lifi,2013-03-05,113.3,113.36,113.84,111.65,1467989.0,361466.0,1362441600
lifi,2013-03-06,113.6,113.06,114.35,112.5,1139425.0,356895.0,1362528000
lifi,2013-03-07,112.91,112.73,113.02,111.97,925014.0,345398.0,1362614400
lifi,2013-03-08,113.3,111.72,113.58,110.33,1468103.0,339617.0,1362700800
lifi,2013-03-11,111.69,111.15,112.08,110.26,1159720.0,346431.0,1362960000
lifi,2013-03-12,111.35,110.41,111.75,109.98,1233687.0,308615.0,1363046400
lifi,2013-03-13,110.88,107.77,110.88,106.93,1532975.0,306583.0,1363132800
